The cache storage may contain additional data. Are you sure that you want to flush it?,"Sind Sie sicher, dass Sie den Cache leeren möchten? Er könnte weitere Daten enthalten, die dann auch gelöscht werden.",module,Magento_Backend
The file '%1' you uploaded is larger than the %2 megabytes allowed by our server.,"Die hochgeladene Datei ""%1"" ist grösser als die von unserem Server erlaubten %2 MB.",,
The file you uploaded is larger than %1 Megabytes allowed by server,Die hochgeladene Datei ist grösser als die von unserem Server erlaubten %1 MB.,,
"The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""""color:red"""">https</strong> is highly encouraged.","Das Bild oben links auf der Check-Out-Seite. Die maximale Grösse beträgt 750x90-pixel <strong style=""""color:red"""">https</strong> wird empfohlen..",,
"The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.","Das Bild in der oberen linken Ecke der Checkout-Seite. Maximale Grösse 750x90 Pixel. <strong style=""color:red"">https</strong> ausdrücklich gewünscht.",,
"The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.","Das Bild in der oberen linken Ecke auf der Checkout-Seite. Max. Grösse 750x90-pixel. <strong style=""color:red"">https</strong> wird dringend empfohlen.",,
The maximum allowed image size for '%1' is %2x%3 px.,"Die maximal erlaubte Bildgrösse für ""%1"" ist %2$3 px.",,
The number of multiple wish lists should be equal to or more than 2.,Die Nummer von mehreren Wunschlisten sollte grösser oder gleich 2 sein.,,
The page URL key contains capital letters or disallowed symbols.,Der URL-Schlüssel der Seite enthält grosse Buchstaben oder unerlaubte Symbole.,,
The PayPal Advertising Program has been shown to generate additional purchases as well as increase consumer's average purchase sizes by 15%,Das PayPal Werbungsprogramm scheint zusätzliche Einkäufe sowie eine durchschnittliche Einkaufsgrösse von 15% zu erzeugen.,,
"The quantity to creditmemo must not be greater than the unrefunded quantity for product SKU ""%1"".","Die Menge der Gutschrift darf nicht grösser sein als die nicht erstattete Menge für das Produkt SKU ""%1"".",module,Magento_Sales
"The quantity to invoice must not be greater than the uninvoiced quantity for product SKU ""%1"".","Die in Rechnung zu stellende Menge darf nicht grösser sein als die nicht in Rechnung gestellte Menge für das Produkt SKU ""%1"".",module,Magento_Sales
The quantity to refund must not be greater than the unrefunded quantity.,Die zu erstattende Menge darf nicht grösser sein als die nicht erstattete Menge.,module,Magento_Sales
"The quantity to ship must not be greater than the unshipped quantity for product SKU ""%1"".","Die Versandmenge muss nicht grösser sein als die nicht versendete Menge für das Produkt SKU ""%1"".",module,Magento_Sales
The root shopping cart condition should have a days value of 0 or greater.,Die Root Einkaufswagen-Bedingung sollte einen Tages-wert von 0 oder grösser haben.,,
The root wish list condition should have a days value of 1 or greater.,Die Root Wunschlisten-Bedingung sollte einen Tages-wert von 1 oder grösser haben.,,
"The terms you entered, (%1), belong to %2 existing synonym groups, %3 and %4. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","Die von Ihnen eingegebenen Begriffe, (%1), gehören zu %2 bestehenden Synonymgruppen, %3 and %4. Bitte wählen Sie das ""Bestehende Synonyme zusammenfügen"" Auswahlfeld, sodass die Begriffe zusammengefügt werden können.
",module,Magento_Search
"The terms you entered, (%1), belong to 1 existing synonym group, %2. Select the ""Merge existing synonyms"" checkbox so the terms can be merged.","Die von Ihnen eingegebenen Begriffe, (%1), gehören zu 1 bestehenden Synonymgruppe, %2. Bitte wählen Sie das ""Bestehende Synonyme zusammenfügen"" Auswahlfeld, sodass die Begriffe zusammengefügt werden können.",module,Magento_Search
Themes JavaScript and CSS files combined to one file,Die JavaScript und CSS Dateien des Themes zusammengefasst in einer Datei,module,Magento_Backend
This administrator account is open in more than one location. Note that other locations might be different browsers or sessions on the same computer.,"Das Administratorkonto ist an mehr als einem Ort offen. Beachten Sie, dass andere Orte andere Browser oder Sessions auf demselben Computer sein können.
",module,Magento_Security
This file will replace the current custom.css file and can't be more than 2 MB.,Diese Datei wird die aktuelle custom.css Datei ersetzen und darf nicht grösser als 2 MB sein.,,
This will be displayed just before body closing tag.,Dies wird kurz vor dem schliessenden Tag angezeigt.,,
This will be displayed just before the body closing tag.,Dies wird kurz vor dem schliessenden Tag angezeigt.,module,Magento_Theme
This will be included before head closing tag in page HTML.,Dies wird vor dem schliessenden Tag des Kopfes in der Seiten-HTML enthalten sein.,,
Time hedge. The customer is attempting a purchase outside of the expected hours,Zeitabsicherung. Der Kunde versucht ausserhalb der erwarteten Stunden einzukaufen.,,
"To apply the discount on prices including tax and apply the tax after discount, set Catalog Prices to “Including Tax”. ","Um den Preisnachlass auf Preisen einschliesslich der Steuer anzuwenden und die Steuer nach dem Preisnachlass anzuwenden, legen Sie Katalogpreise “Einschliesslich der Steuer” fest.",module,Magento_Tax
"To complete the rollback, please deselect ""Put store into maintenance mode"" or update your permissions.","Um das Rollback abzuschliessen, deaktivieren Sie bitte den Wartungsmodus oder aktualisieren Sie Ihre Berechtigungen.",,
Transition year is out of specified date range.,Übergangsjahr liegt ausserhalb des angegebenen Datumsbereichs,,
Transition year is out of system date range.,Übergangsjahr liegt ausserhalb des Systemdatumsbereichs,,
"Ttl value ""%1"" is not valid. Please use only numbers equal or greater than zero.","Ttl-Wert ""%1"" ist nicht gültig. Bitte verwenden Sie nur Zahlen gleich oder grösser als Null.",,
Unable to send the cookie. Size of '%name' is %size bytes.,"Cookie konnte nicht gesendet werden. Grösse von ""%name"" ist %size Bytes.",,
Unknown State,Unbekannter Kanton,,
"Upper Alpha (A, B, C, ...)","Grosse alphabetische Buchstaben (A, B, C, ...)",,
"Upper Roman (I, II, III, ...)","Grosse römische Zahlen (I, II, III, ...)",,
View Full Size,Originalgrösse anzeigen,,
"Warning: To apply the discount on prices including tax and apply the tax after discount, set Catalog Prices to “Including Tax”.","Warnung: Um den Preisnachlass auf Preisen einschliesslich der Steuer anzuwenden und die Steuer nach dem Preisnachlass anzuwenden, legen Sie Katalogpreise “Einschliesslich der Steuer” fest.",module,Magento_Tax
Watermark Default Size,Wasserzeichen-Standardgrösse,,
We cannot close the RMA request(s).,Wir können diese RMA-Anträge nicht schliessen.,,
We could not detect a size.,Es konnte keine Grösse erkannt werden.,,
"We found a duplicate of website, country and state fields for a fixed product tax","Wir fanden ein Duplikat von Website, Land und Kanton-Feldern für eine feste Produktsteuer",,
We were unable to create full code pool size. Please check settings and try again.,Es konnte nicht der gesamte Code-Pool erstellt werden. Bitte überprüfen Sie Ihre Einstellungen und versuchen es anschliessend erneut.,,
You can also share it with your friends and family by logging into your account and visiting the Gift Registry tab.,Sie können es ausserdem mit Ihren Freunden und Ihrer Familie teilen indem Sie in Ihr Konto einloggen oder den Geschenkelisten-Reiter besuchen.,,
You created the system backup (excluding media).,Die System Datensicherung wurde erstellt (ausser Medien).,module,Magento_Backup
You do not have enough store credit to complete this order.,Sie besitzen nicht genug Shop-Guthaben um diese Bestellung abzuschliessen.,,
You must set unique country-state combinations within the same fixed product tax,Sie müssen eindeutige Land-Kanton Kombinationen in der gleichen festen Produktsteuer setzen,module,Magento_Weee
You saved the scheduled import.,Der planmässige Import wurde gespeichert.,,
You saved the scheduled report.,Der planmässige Bericht wurde gespeichert.,,
"You will lose any data created since the backup was made, including admin users, customers and orders.","Sie werden alle Daten verlieren, die seit Erstellung des Backups erstellt wurden, einschliesslich Adminbenutzer, Kunden und Bestellungen.",,
"Your default logo will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If your pdf image is distorted try to use larger file-size image.","Ihr vorgegebens Logo wird in PDF und HTML Dokumenten benutzt. (JPEG, TIFF, PNG) Sollte Ihre Datei verzerrt angezeigt werden, versuchen sie die Dateigrösse zu erhöhen.",,
"Your default logo will be used in PDF and HTML documents.<br />(jpeg, tiff, png) If your pdf image is distorted, try to use larger file-size image.","Ihr Standard-Logo wird in PDF- und HTML-Dokumenten verwendet. <br /> (jpeg, tiff, png) Wenn Ihr PDF-Bild verzerrt ist, versuchen Sie für eine grössere Bild-Datei zu verwenden.",,
